episode,reward,win,win_rate,epsilon,steps,td_error_mean,q_table_states
762,-84.64,0,0.2,0.6831127983279641,12,10.86004600807714,4574
763,-10.8,0,0.2,0.6827712419288002,160,1.4346730734784505,4574
764,-10.0,0,0.2,0.6824298563078359,160,1.1828732770914794,4575
765,-81.39,0,0.19,0.6820886413796821,32,5.436753992668237,4575
766,-10.4,0,0.19,0.6817475970589922,160,1.4654442541627213,4575
767,-84.31,0,0.19,0.6814067232604628,8,6.807502254373394,4575
768,-10.75,0,0.19,0.6810660198988326,160,1.5483450581096112,4575
769,-84.57000000000001,0,0.19,0.6807254868888832,11,8.984693816815588,4575
770,108.41,1,0.2,0.6803851241454388,17,15.278562944783719,4575
771,-81.96000000000001,0,0.19,0.6800449315833662,38,4.075479423624661,4577
772,109.23,1,0.19,0.6797049091175745,26,6.964579378858101,4577
773,-81.89,0,0.19,0.6793650566630158,12,11.600064338517065,4577
774,-128.9,0,0.19,0.6790253741346843,20,7.23194694174081,4578
775,-10.7,0,0.18,0.678685861447617,160,1.3617088504955173,4578
776,-9.75,0,0.17,0.6783465185168932,160,1.0025883178488075,4578
777,-82.99000000000001,0,0.17,0.6780073452576348,137,1.8193210093099217,4578
778,-83.51,0,0.17,0.6776683415850061,8,10.213658612254076,4578
779,-84.0,0,0.17,0.6773295074142136,35,9.546236527185222,4581
780,-10.5,0,0.17,0.6769908426605066,160,1.54525987140683,4581
781,-84.39999999999999,0,0.17,0.6766523472391763,10,9.659317134059034,4581
782,-83.17,0,0.17,0.6763140210655568,21,7.61835860090031,4581
783,-10.5,0,0.17,0.6759758640550241,160,1.2493222789587453,4581
784,-10.85,0,0.17,0.6756378761229966,160,1.557001553406939,4581
785,-84.36,0,0.17,0.6753000571849351,8,10.705045859731035,4581
786,-83.75999999999999,0,0.17,0.6749624071563427,78,2.7488122337015395,4582
787,-84.41,0,0.17,0.6746249259527646,8,11.429637518431992,4582
788,-10.549999999999999,0,0.17,0.6742876134897883,160,1.4577997299507262,4582
789,106.67999999999999,1,0.18,0.6739504696830434,11,9.775696347769857,4582
790,-82.42,0,0.18,0.673613494448202,21,5.2128378475166945,4588
791,-84.36,0,0.18,0.6732766877009779,8,9.66121364709339,4588
792,-10.5,0,0.18,0.6729400493571275,160,1.3735150390889033,4588
793,114.37,1,0.19,0.672603579332449,29,9.39585063269683,4589
794,-81.44,0,0.19,0.6722672775427828,67,3.239235380617124,4591
795,-83.47,0,0.19,0.6719311439040114,11,7.948974702389573,4591
796,-81.78999999999999,0,0.19,0.6715951783320595,12,8.582361111392578,4592
797,-10.45,0,0.18,0.6712593807428935,160,1.6689916192502716,4592
798,109.28,1,0.19,0.6709237510525221,21,13.756420679864961,4592
799,-11.200000000000001,0,0.19,0.6705882891769959,160,1.6538637019954623,4592
800,107.83,1,0.2,0.6702529950324074,26,12.900647832314268,4592
801,-78.56,0,0.2,0.6699178685348912,58,3.2705279363592252,4597
802,-82.60000000000001,0,0.19,0.6695829096006238,20,6.818501625623089,4597
803,-83.79,0,0.19,0.6692481181458235,7,10.197171445998496,4597
804,-82.97,0,0.18,0.6689134940867506,16,7.164314081652556,4597
805,-83.71000000000001,0,0.18,0.6685790373397072,48,3.532242407134618,4597
806,-80.55000000000001,0,0.17,0.6682447478210375,40,10.339416801866028,4599
807,-7.100000000000004,0,0.17,0.667910625447127,160,0.9562598509281525,4640
808,-10.950000000000001,0,0.17,0.6675766701344035,160,1.4027648961892412,4641
809,-84.72,0,0.17,0.6672428817993363,11,7.098968930356205,4641
810,109.38,1,0.18,0.6669092603584367,41,4.565166507668498,4646
811,-84.44,0,0.18,0.6665758057282575,7,14.69970228053696,4646
812,-80.91999999999999,0,0.18,0.6662425178253933,36,8.247755626049928,4647
813,-82.61999999999999,0,0.17,0.6659093965664807,11,8.43267463105646,4647
814,-10.4,0,0.17,0.6655764418681975,160,1.2097912118285896,4647
815,-82.78,0,0.16,0.6652436536472635,74,2.4583901475952636,4653
816,110.42999999999999,1,0.17,0.6649110318204399,26,8.07394656453425,4653
817,-84.18,0,0.17,0.6645785763045297,79,2.5140471509334787,4655
818,-84.44,0,0.17,0.6642462870163774,7,14.284365065089826,4655
819,106.72,1,0.18,0.6639141638728693,4,25.374590737819673,4655
820,106.52,1,0.19,0.6635822067909328,4,34.023371391296386,4655
821,-128.55,0,0.19,0.6632504156875374,15,11.958172339270513,4658
822,-10.450000000000001,0,0.19,0.6629187904796937,160,1.9817207021660288,4658
823,-83.69999999999999,0,0.19,0.6625873310844539,10,9.709471529881702,4658
824,-127.36,0,0.19,0.6622560374189117,48,2.822816564618282,4664
825,-11.200000000000001,0,0.19,0.6619249094002023,160,1.678390734871151,4664
826,-80.22,0,0.19,0.6615939469455022,141,2.465860072266441,4670
827,-130.0,0,0.19,0.6612631499720295,15,13.948926577598478,4672
828,-10.149999999999999,0,0.19,0.6609325183970435,160,1.8446214566939743,4672
829,-128.06,0,0.19,0.660602052137845,153,2.9064252967046107,4673
830,-81.64,0,0.19,0.660271751111776,12,8.594388169987749,4673
831,107.1,1,0.2,0.6599416152362202,15,10.442393384659042,4674
832,-83.0,0,0.2,0.6596116444286021,25,11.701918558721989,4674
833,-11.049999999999999,0,0.2,0.6592818386063878,160,1.5701389900520444,4674
834,-59.22,0,0.2,0.6589521976870846,86,2.331841628952304,4674
835,-130.47,0,0.19,0.6586227215882411,96,3.0264661415209897,4679
836,-10.450000000000001,0,0.19,0.658293410227447,160,1.803567838218063,4679
837,111.0,1,0.19,0.6579642635223334,50,10.299873256479762,4682
838,-10.75,0,0.18,0.6576352813905723,160,1.4669221743749221,4682
839,106.33,1,0.19,0.657306463749877,66,2.5851995360665114,4682
840,114.35,1,0.2,0.6569778105180021,35,7.758336737935148,4682
841,-82.9,0,0.2,0.6566493216127431,10,11.791399221785367,4682
842,-84.72,0,0.2,0.6563209969519368,11,13.401582306171345,4682
843,107.09,1,0.21,0.6559928364534608,13,9.392633149635333,4682
844,-84.51,0,0.21,0.6556648400352342,63,3.636319654841412,4682
845,-81.92,0,0.21,0.6553370076152166,6,18.77864127713566,4682
846,-83.6,0,0.21,0.655009339111409,50,3.549133092034969,4683
847,-11.15,0,0.21,0.6546818344418533,160,1.9166194608827647,4683
848,-11.250000000000002,0,0.2,0.6543544935246325,160,1.4447337753940375,4683
849,106.62,1,0.21,0.6540273162778703,4,29.429564933776856,4683
850,-10.200000000000001,0,0.21,0.6537003026197313,160,1.6705000129528345,4683
851,-78.78,0,0.2,0.6533734524684215,24,5.539628565857808,4684
852,-83.08999999999999,0,0.2,0.6530467657421873,62,3.1000888206909276,4685
853,-83.81,0,0.19,0.6527202423593162,13,6.534598012402511,4685
854,-82.19,0,0.18,0.6523938822381367,17,8.995625989176332,4686
855,-83.75,0,0.18,0.6520676852970176,10,16.286775459531693,4687
856,106.8,1,0.18,0.6517416514543691,15,7.492647572065393,4691
857,107.42999999999999,1,0.19,0.651415780628642,16,21.055131580886663,4691
858,-11.100000000000001,0,0.19,0.6510900727383278,160,1.6929563423520886,4691
859,107.31,1,0.19,0.6507645277019586,12,10.558264598557725,4691
860,-10.450000000000001,0,0.19,0.6504391454381077,160,1.4161470718840137,4691
861,105.31,1,0.2,0.6501139258653886,87,2.871168431507145,4692
862,-11.0,0,0.2,0.649788868902456,160,1.3511246361704543,4692
863,-84.22,0,0.2,0.6494639744680049,11,10.531597953971307,4692
864,-126.31,0,0.2,0.6491392424807709,28,5.449384590192266,4697
865,106.53999999999999,1,0.21,0.6488146728595305,13,9.172661715820432,4697
866,110.6,1,0.22,0.6484902655231009,20,11.176397750215605,4700
867,-84.36,0,0.22,0.6481660203903393,8,9.280983533915132,4700
868,109.13,1,0.23,0.6478419373801442,141,2.9554290055358576,4706
869,-83.75,0,0.23,0.6475180164114541,105,2.3979310660034066,4706
870,-83.25,0,0.22,0.6471942574032484,15,9.392837278530001,4706
871,-85.02,0,0.22,0.6468706602745469,146,1.8648032817745912,4706
872,107.17,1,0.22,0.6465472249444096,69,1.8918690307678965,4722
873,-10.55,0,0.22,0.6462239513319374,160,1.5455689555560965,4722
874,-11.0,0,0.22,0.6459008393562715,160,1.4198486812114715,4722
875,-10.1,0,0.22,0.6455778889365934,160,1.2592489784916323,4722
876,-10.2,0,0.22,0.6452550999921252,160,1.6888083209823819,4722
877,-83.84,0,0.22,0.6449324724421291,7,24.899545056458027,4722
878,-10.700000000000001,0,0.22,0.6446100062059081,160,1.46576533381411,4722
879,-10.65,0,0.22,0.6442877012028052,160,1.394796595615102,4722
880,-84.23,0,0.22,0.6439655573522038,129,2.2994869490934704,4723
881,-83.14999999999999,0,0.22,0.6436435745735278,15,7.935246162285408,4723
882,106.06,1,0.23,0.6433217527862412,12,10.137526658189794,4726
883,-79.46,0,0.23,0.6430000919098481,23,14.172989035043056,4726
884,-84.72,0,0.23,0.6426785918638932,86,2.5098029208332733,4726
885,-83.27,0,0.23,0.6423572525679613,16,12.490037888900844,4728
886,-10.6,0,0.23,0.6420360739416774,160,1.169142831997655,4728
887,-11.15,0,0.23,0.6417150559047066,160,1.748090335930232,4728
888,-11.75,0,0.23,0.6413941983767543,160,1.2385323318168522,4728
889,-11.15,0,0.22,0.6410735012775659,160,1.6589505750471727,4728
890,107.23,1,0.23,0.6407529645269272,11,11.044081176546486,4728
891,-11.350000000000001,0,0.23,0.6404325880446637,160,1.5966397538877208,4728
892,-9.899999999999999,0,0.23,0.6401123717506414,160,0.2681363549417047,4729
893,-11.500000000000002,0,0.22,0.6397923155647661,160,1.7547382950567698,4729
894,-10.600000000000001,0,0.22,0.6394724194069837,160,1.4514167888397351,4729
895,-10.95,0,0.22,0.6391526831972802,160,1.5009520704317838,4729
896,-84.08999999999999,0,0.22,0.6388331068556816,12,9.025496359003396,4729
897,-84.39,0,0.22,0.6385136903022538,7,7.785601639470883,4729
898,-10.75,0,0.21,0.6381944334571027,160,0.811986842930317,4729
899,-85.06,0,0.21,0.6378753362403742,138,1.649250708370726,4732
900,-11.200000000000001,0,0.2,0.637556398572254,160,1.186433299451135,4732
901,-129.32000000000002,0,0.2,0.6372376203729679,16,10.599425907809055,4732
902,-11.05,0,0.2,0.6369190015627815,160,1.5809004985532957,4732
903,107.72,1,0.21,0.6366005420620001,4,25.15863432407379,4732
904,104.86,1,0.22,0.6362822417909691,157,1.939893462761946,4732
905,-10.700000000000001,0,0.22,0.6359641006700737,160,1.0982180697508157,4732
906,109.92,1,0.23,0.6356461186197387,24,8.600579883051493,4733
907,-123.89,0,0.23,0.6353282955604289,37,7.4888895847362065,4737
908,105.25,1,0.24,0.6350106314126487,120,2.448889059890993,4737
909,106.87,1,0.25,0.6346931260969424,4,26.043483446240426,4737
910,-10.55,0,0.24,0.634375779533894,160,1.2082941214182756,4737
911,-10.5,0,0.24,0.6340585916441271,160,1.2663417964148103,4737
912,-10.9,0,0.24,0.6337415623483051,160,1.1852143862638622,4737
913,-84.47,0,0.24,0.633424691567131,121,1.9443355188040017,4738
914,-10.5,0,0.24,0.6331079792213474,160,1.1640250001295935,4738
915,-11.250000000000002,0,0.24,0.6327914252317368,160,1.4777381845036288,4738
916,-84.57000000000001,0,0.23,0.6324750295191209,11,9.890047973361375,4741
917,-82.82000000000001,0,0.23,0.6321587920043614,16,11.875647165852135,4741
918,-11.05,0,0.23,0.6318427126083592,160,1.1557794716469945,4741
919,-11.4,0,0.22,0.6315267912520551,160,0.8899445095956325,4741
920,-11.850000000000001,0,0.21,0.6312110278564291,160,1.2554301007345494,4741
921,-10.9,0,0.21,0.630895422342501,160,1.212323506552726,4741
922,-10.25,0,0.21,0.6305799746313298,160,0.764471442386508,4741
923,-11.400000000000002,0,0.21,0.6302646846440141,160,1.5465866964450106,4741
924,-10.55,0,0.21,0.6299495523016921,160,1.2249425976769999,4741
925,-84.53,0,0.21,0.6296345775255413,84,2.08099371409088,4741
926,106.3,1,0.22,0.6293197602367786,10,12.699662582676858,4741
927,107.16,1,0.23,0.6290051003566602,12,9.487750559377794,4741
928,106.25,1,0.24,0.628690597806482,10,11.96980139523698,4741
929,-85.22,0,0.24,0.6283762525075788,156,1.6699300544930753,4741
930,-84.44,0,0.24,0.6280620643813251,12,7.092627032709109,4742
931,-84.2,0,0.23,0.6277480333491344,105,2.593924944135765,4742
932,-84.11,0,0.23,0.6274341593324599,8,8.82870965551585,4742
933,105.92,1,0.24,0.6271204422527937,64,3.864721878276905,4742
934,108.06,1,0.25,0.6268068820316673,27,11.625354214150942,4742
935,106.72,1,0.26,0.6264934785906515,4,28.519325499343687,4742
936,-84.44,0,0.26,0.6261802318513562,7,12.312240254777217,4742
937,-11.2,0,0.25,0.6258671417354306,160,1.214486957374902,4742
938,105.89999999999999,1,0.26,0.6255542081645629,15,7.086007819665596,4743
939,-79.86999999999999,0,0.25,0.6252414310604806,141,1.5160842025816004,4745
940,-10.75,0,0.24,0.6249288103449504,160,1.1732421082407236,4745
941,-84.57,0,0.24,0.624616345939778,11,7.836716023809699,4745
942,-11.35,0,0.24,0.6243040377668081,160,1.0166185404509305,4745
943,-9.600000000000001,0,0.23,0.6239918857479247,160,1.134668703066569,4745
944,-10.049999999999999,0,0.23,0.6236798898050508,160,1.4714883716984186,4745
945,106.56,1,0.24,0.6233680498601484,12,9.785494577681334,4745
946,-10.55,0,0.24,0.6230563658352183,160,0.8325469680246896,4745
947,-128.16,0,0.24,0.6227448376523007,153,2.7014803667681533,4749
948,-10.5,0,0.24,0.6224334652334746,160,1.263702235436882,4749
949,106.62,1,0.24,0.622122248500858,4,22.272737317085266,4749
950,-84.31,0,0.24,0.6218111873766076,8,13.633858923567459,4749
951,-11.0,0,0.24,0.6215002817829193,160,1.3797975878482684,4749
952,106.11,1,0.25,0.6211895316420278,22,6.46757726136976,4749
953,-7.4,0,0.25,0.6208789368762069,160,1.1250650640308741,4749
954,-80.62,0,0.25,0.6205684974077688,101,2.12517624858149,4758
955,106.72,1,0.26,0.6202582131590649,19,8.594380553589987,4758
956,-83.86999999999999,0,0.25,0.6199480840524855,6,12.549697982429837,4758
957,-83.06,0,0.24,0.6196381100104592,18,13.373203540605804,4758
958,-83.23,0,0.24,0.619328290955454,29,3.329725641142898,4762
959,-83.83999999999999,0,0.23,0.6190186268099763,7,18.25510602246438,4762
960,-11.25,0,0.23,0.6187091174965714,160,1.0476724156346173,4762
961,-10.65,0,0.22,0.6183997629378232,160,1.1405298918592746,4762
962,-80.16,0,0.22,0.6180905630563543,88,2.168417339408135,4769
963,-10.700000000000001,0,0.22,0.6177815177748261,160,1.5751649095830509,4769
964,-10.200000000000001,0,0.22,0.6174726270159387,160,1.9840233224072725,4769
965,-83.19,0,0.21,0.6171638907024308,152,2.431795775515738,4769
966,-10.85,0,0.2,0.6168553087570796,160,1.1929354506041856,4769
967,-10.200000000000001,0,0.2,0.6165468811027011,160,0.9949150500446559,4769
968,-83.85,0,0.19,0.6162386076621498,140,1.7884273175939118,4770
969,-10.450000000000001,0,0.19,0.6159304883583188,160,1.030842730510456,4770
970,-10.5,0,0.19,0.6156225231141397,160,0.8972928969301284,4770
971,-83.86,0,0.19,0.6153147118525827,8,18.816317344643174,4770
972,-10.9,0,0.18,0.6150070544966564,160,0.652475170106627,4770
973,-11.05,0,0.18,0.6146995509694081,160,1.0449142367574387,4770
974,-10.399999999999999,0,0.18,0.6143922011939235,160,0.8607088567130269,4770
975,107.57,1,0.19,0.6140850050933265,9,13.88060348920938,4770
976,-83.74000000000001,0,0.19,0.6137779625907799,12,7.997419020543846,4770
977,-10.700000000000001,0,0.19,0.6134710736094845,160,1.0861046804487706,4770
978,112.56,1,0.2,0.6131643380726798,37,9.313072371355107,4771
979,-10.600000000000001,0,0.2,0.6128577559036434,160,0.9055986853241921,4771
980,-11.15,0,0.2,0.6125513270256917,160,1.1555309546943753,4771
981,105.59,1,0.21,0.6122450513621789,93,1.8281942854899542,4773
982,-9.1,0,0.2,0.6119389288364978,160,0.9564826428261877,4776
983,107.06,1,0.21,0.6116329593720796,12,14.174207956808774,4776
984,-10.75,0,0.21,0.6113271428923936,160,1.0771533279865981,4776
985,-9.7,0,0.21,0.6110214793209475,160,1.1925700916651403,4776
986,-128.58,0,0.21,0.6107159685812871,14,10.607157204757845,4776
987,-84.00999999999999,0,0.21,0.6104106105969964,8,16.610292423181235,4776
988,-76.2,0,0.21,0.610105405291698,125,1.8495567610501311,4782
989,-127.83,0,0.21,0.6098003525890522,14,16.162656184056374,4784
990,-83.89999999999999,0,0.2,0.6094954524127577,10,6.596964963041246,4784
991,107.69,1,0.21,0.6091907046865513,13,11.316276152325937,4784
992,-84.41,0,0.21,0.6088861093342081,8,10.011748450141749,4784
993,-10.95,0,0.21,0.608581666279541,160,0.9812555274851621,4784
994,106.16,1,0.22,0.6082773754464013,132,1.7931163202820233,4786
995,-11.250000000000002,0,0.22,0.6079732367586781,160,0.6019144419133663,4786
996,-83.1,0,0.22,0.6076692501402988,35,5.319265363883426,4786
997,-79.42,0,0.22,0.6073654155152287,21,6.914985792723573,4787
998,-76.75999999999999,0,0.22,0.6070617328074711,48,3.197059905273296,4793
999,109.15,1,0.23,0.6067582019410674,15,15.014994058129687,4793
1000,-10.5,0,0.23,0.606454822840097,160,0.9397110500456767,4793
1001,-10.399999999999999,0,0.23,0.606151595428677,160,1.0577600957449758,4793
1002,-82.92999999999999,0,0.23,0.6058485196309628,149,1.7599783587248858,4794
1003,-84.12,0,0.22,0.6055455953711473,21,7.197504198366687,4794
1004,-4.749999999999999,0,0.21,0.6052428225734617,160,0.5890049531974255,4821
1005,-123.61,0,0.21,0.6049402011621751,53,5.406617093054964,4830
1006,-129.39000000000001,0,0.2,0.604637731061594,32,11.283476524553262,4831
1007,-83.57,0,0.2,0.6043354121960632,91,2.6890597338712476,4831
1008,-10.700000000000001,0,0.19,0.6040332444899652,160,1.072775992678362,4831
1009,108.63,1,0.19,0.6037312278677203,21,11.404848243264215,4831
1010,-81.92999999999999,0,0.19,0.6034293622537864,129,1.5332769954130199,4833
1011,-82.9,0,0.19,0.6031276475726596,15,10.89319020883289,4833
1012,-84.38,0,0.19,0.6028260837488733,159,1.0719816929353225,4834
1013,108.39,1,0.2,0.6025246707069989,18,14.65131882616836,4834
1014,-127.22000000000001,0,0.2,0.6022234083716455,16,15.999269180663541,4834
1015,-10.4,0,0.2,0.6019222966674597,160,1.0516180062890055,4834
1016,-11.0,0,0.2,0.601621335519126,160,0.8557876447886227,4834
1017,106.41,1,0.21,0.6013205248513664,77,1.4603183800439417,4834
1018,105.83,1,0.22,0.6010198645889407,26,5.5933421708213595,4835
1019,-69.54,0,0.22,0.6007193546566463,42,13.254243811290502,4836
1020,-83.96,0,0.22,0.6004189949793179,8,14.5335134389624,4836
1021,-127.38000000000001,0,0.22,0.6001187854818283,24,13.391298318796617,4837
1022,-10.9,0,0.22,0.5998187260890874,160,1.0292064783424137,4837
1023,-83.59,0,0.22,0.5995188167260429,7,14.525805797811065,4837
1024,-10.5,0,0.22,0.5992190573176799,160,1.0837209441619926,4837
1025,107.42999999999999,1,0.23,0.5989194477890211,16,19.210049656978807,4837
1026,-83.01,0,0.22,0.5986199880651266,18,8.22034791936477,4837
1027,-84.41,0,0.21,0.5983206780710941,8,12.717453946693567,4837
1028,-10.7,0,0.2,0.5980215177320586,160,0.7895235111564398,4837
1029,-7.500000000000002,0,0.2,0.5977225069731926,160,1.007430094299172,4848
1030,107.86,1,0.21,0.5974236457197061,22,7.810825805226658,4848
1031,-11.049999999999999,0,0.21,0.5971249338968463,160,1.175042032327503,4848
1032,-83.3,0,0.21,0.5968263714298979,10,16.568359794813208,4848
1033,108.07,1,0.21,0.596527958244183,14,12.826048000566661,4848
1034,-83.03,0,0.2,0.596229694265061,49,2.785162690428979,4848
1035,113.72999999999999,1,0.2,0.5959315794179285,41,17.77325466827921,4848
1036,106.2,1,0.21,0.5956336136282195,10,15.927162686869503,4848
1037,-81.72,0,0.21,0.5953357968214055,11,9.228817802037705,4848
1038,-84.72,0,0.2,0.5950381289229948,11,19.324383252600036,4848
1039,-10.6,0,0.2,0.5947406098585333,160,1.1300329642157303,4848
1040,108.17999999999999,1,0.21,0.594443239553604,11,16.324164216603066,4848
1041,-11.0,0,0.21,0.5941460179338273,160,1.2492153923795557,4848
1042,-81.14,0,0.21,0.5938489449248604,12,8.332428547746579,4848
1043,106.72,1,0.22,0.593552020452398,4,28.031679849238134,4848
1044,-80.14,0,0.22,0.5932552444421718,17,15.60877637314665,4849
1045,-11.25,0,0.21,0.5929586168199508,160,0.6691793741881847,4849
1046,105.97,1,0.22,0.5926621375115408,9,11.905784450603857,4849
1047,-10.799999999999999,0,0.22,0.5923658064427851,160,0.8369693411737681,4849
1048,109.81,1,0.23,0.5920696235395638,27,9.632926018272906,4849
1049,107.14,1,0.23,0.5917735887277941,103,1.7555043145351437,4849
1050,-10.5,0,0.23,0.5914777019334302,160,1.3993544029881013,4849
1051,-127.77,0,0.23,0.5911819630824635,21,10.434885610672866,4849
1052,106.62,1,0.23,0.5908863721009223,4,26.76842686653137,4849
1053,-11.0,0,0.23,0.5905909289148719,160,1.1022917730171466,4849
1054,-83.59,0,0.23,0.5902956334504145,7,8.483725507541426,4849
1055,-11.15,0,0.22,0.5900004856336893,160,1.0357962015910307,4849
1056,115.63,1,0.23,0.5897054853908725,61,16.07251814141656,4850
1057,105.6,1,0.24,0.5894106326481772,75,2.35299582473853,4850
1058,-10.549999999999999,0,0.24,0.5891159273318531,160,1.1373690402749925,4850
1059,-84.57000000000001,0,0.24,0.5888213693681873,11,6.660534582956779,4851
1060,-84.17,0,0.24,0.5885269586835032,6,11.58247720271349,4851
1061,-11.15,0,0.24,0.5882326952041615,160,1.1698196893297137,4851
1062,-11.000000000000002,0,0.24,0.5879385788565595,160,0.620376953035593,4851
1063,-84.14,0,0.24,0.5876446095671313,12,12.184621700795056,4851
1064,-126.17,0,0.24,0.5873507872623477,31,12.953745118097792,4852
1065,-128.62,0,0.24,0.5870571118687166,16,12.240615849518798,4852
1066,-10.9,0,0.24,0.5867635833127822,160,0.8739595754491165,4852
1067,-128.46,0,0.24,0.5864702015211258,78,2.8110663199879062,4855
1068,-84.44,0,0.24,0.5861769664203653,117,1.6595559845997507,4857
1069,-83.0,0,0.24,0.5858838779371551,10,14.835069271214307,4857
1070,112.89999999999999,1,0.25,0.5855909359981866,30,12.527566687323775,4857
1071,-84.24,0,0.25,0.5852981405301875,12,8.012481349303076,4857
1072,-10.85,0,0.25,0.5850054914599224,160,0.8175016519874334,4857
1073,-10.600000000000001,0,0.25,0.5847129887141925,160,1.2315178110757843,4857
1074,-84.64,0,0.25,0.5844206322198354,17,4.331788577898337,4860
1075,105.98,1,0.25,0.5841284219037255,11,11.257659564606676,4860
1076,-10.450000000000001,0,0.25,0.5838363576927736,160,0.6691517987856641,4860
1077,-121.75,0,0.25,0.5835444395139273,35,10.305471618403613,4862
1078,-11.2,0,0.24,0.5832526672941704,160,1.3396697090268135,4862
1079,-10.05,0,0.24,0.5829610409605233,160,0.9080775011780206,4863
1080,-84.87,0,0.24,0.582669560440043,11,12.871310521338813,4863
1081,-9.799999999999999,0,0.23,0.582378225659823,160,1.0126315299929118,4863
1082,-83.45,0,0.23,0.5820870365469931,120,1.4551222775923087,4863
1083,-84.33999999999999,0,0.22,0.5817959930287196,7,9.231389673677539,4863
1084,-10.75,0,0.22,0.5815050950322053,160,0.6333138796631246,4863
1085,106.66,1,0.23,0.5812143424846892,12,12.646487388548751,4863
1086,110.33,1,0.24,0.5809237353134469,16,18.378910034014844,4863
1087,-83.89,0,0.24,0.5806332734457902,97,1.4911882259410845,4864
1088,-10.6,0,0.24,0.5803429568090673,160,0.7188125627562403,4864
1089,-80.61999999999999,0,0.24,0.5800527853306628,16,16.222681291454208,4864
1090,-10.75,0,0.24,0.5797627589379976,160,1.1151082692993803,4864
1091,-9.95,0,0.23,0.5794728775585286,160,1.1699462365123907,4864
1092,-82.41,0,0.23,0.5791831411197493,8,8.139929781275569,4864
1093,-83.06,0,0.23,0.5788935495491895,18,12.3021354455625,4864
1094,-84.42,0,0.22,0.5786041027744149,11,12.820185643972998,4864
1095,-83.06,0,0.22,0.5783148007230277,38,4.2676652184677755,4866
1096,-84.77000000000001,0,0.22,0.5780256433226661,11,8.023430334020153,4866
1097,-84.29,0,0.22,0.5777366305010049,7,6.763258807647175,4866
1098,-10.75,0,0.22,0.5774477621857544,160,0.8605619583949446,4866
1099,-10.85,0,0.21,0.5771590383046616,160,0.9086299996338785,4866
1100,-9.899999999999999,0,0.21,0.5768704587855094,160,0.8900543586199637,4866
1101,-83.86,0,0.21,0.5765820235561167,8,13.26986424125731,4866
1102,113.5,1,0.22,0.5762937325443386,35,8.712517691160553,4867
1103,-10.799999999999999,0,0.22,0.5760055856780665,160,0.6092480364590884,4867
1104,-10.8,0,0.22,0.5757175828852275,160,0.9351178310625256,4867
1105,-84.19,0,0.22,0.5754297240937849,12,13.274910893121074,4867
1106,-82.35000000000001,0,0.22,0.5751420092317381,15,8.915918025658078,4867
1107,107.57,1,0.23,0.5748544382271222,14,9.999858557943787,4867
1108,-10.6,0,0.23,0.5745670110080087,160,1.014466676030308,4867
1109,107.61,1,0.23,0.5742797275025047,12,14.740340574284394,4867
1110,-10.45,0,0.23,0.5739925876387535,160,0.8098195452708752,4867
1111,-127.99000000000001,0,0.23,0.5737055913449342,117,1.6941602210046198,4873
1112,-10.65,0,0.23,0.5734187385492617,160,0.773013402922079,4873
1113,-10.3,0,0.22,0.5731320291799872,160,0.7487794433683156,4873
1114,-83.83,0,0.22,0.5728454631653972,54,2.820271748165531,4880
1115,105.92,1,0.23,0.5725590404338146,9,14.396294194666876,4880
1116,-83.72,0,0.23,0.5722727609135977,151,1.43483259644192,4880
1117,-81.45,0,0.22,0.571986624533141,15,17.3438155654793,4880
1118,-84.36999999999999,0,0.21,0.5717006312208744,41,2.649884375495972,4880
1119,106.25,1,0.22,0.571414780905264,10,14.894053453683853,4880
1120,-10.15,0,0.22,0.5711290735148113,160,0.8070803668498993,4880
1121,-10.85,0,0.22,0.570843508978054,160,0.5003481424450874,4880
1122,105.88,1,0.23,0.570558087223565,11,17.424533582915636,4880
1123,-128.70000000000002,0,0.23,0.5702728081799533,15,18.239523940697314,4880
1124,-84.36,0,0.23,0.5699876717758634,8,14.958256524009629,4880
1125,-129.43,0,0.22,0.5697026779399755,19,6.093516976490225,4886
1126,-82.05000000000001,0,0.22,0.5694178266010056,65,2.89337612677996,4887
1127,-10.25,0,0.22,0.5691331176877051,160,0.6561067805886268,4887
1128,107.88,1,0.23,0.5688485511288613,151,2.528552222535113,4891
1129,-124.73,0,0.23,0.5685641268532969,34,14.587010046576752,4892
1130,107.53999999999999,1,0.23,0.5682798447898704,13,11.917675476612953,4892
1131,-83.91,0,0.23,0.5679957048674754,8,12.5550864041585,4892
1132,105.82,1,0.24,0.5677117070150417,9,17.408056982556978,4892
1133,-84.39,0,0.23,0.5674278511615342,7,5.941416909524372,4892
1134,-84.46,0,0.23,0.5671441372359535,8,10.70987960755825,4892
1135,-10.450000000000001,0,0.22,0.5668605651673355,160,0.7205959553844877,4892
1136,-10.25,0,0.21,0.5665771348847519,160,0.7394437109790744,4892
1137,-10.75,0,0.21,0.5662938463173096,160,0.6290813698903658,4892
1138,118.69,1,0.22,0.5660106993941509,48,19.912613187351187,4892
1139,-10.3,0,0.22,0.5657276940444539,160,0.6138350952761247,4892
1140,-121.4,0,0.21,0.5654448301974317,55,13.323677140330387,4895
1141,-84.11,0,0.21,0.5651621077823331,138,0.8935225467142933,4895
1142,-129.57,0,0.21,0.564879526728442,16,8.336695628648158,4898
1143,105.77,1,0.21,0.5645970869650778,9,12.91080256294252,4898
